angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.0142601,-0.33556,9.97458,-0.00169869,1243.71,7.34631,7.47776,7.85584,8.5455,9.6878,11.5813,14.9328,21.7884,40.9182,200.0,20.416,10.3797,7.15885,5.60026,4.7185,4.1872,3.86982,3.70203,3.65491,1.0,0.0,0.0,1
0.0141986,-0.335693,10.3687,-3.22705E-4,1295.95,7.34705,7.47838,7.8565,8.54608,9.68846,11.5815,14.9323,21.786,40.9059,200.0,20.4232,10.3793,7.15825,5.59948,4.7177,4.18664,3.86903,3.70117,3.65405,1.0,0.0,0.0,1
0.0142153,-0.335827,10.7937,7.39968E-4,1340.87,7.3479,7.47929,7.85725,8.54718,9.68945,11.5827,14.9335,21.7867,40.9113,200.0,20.4189,10.377,7.15701,5.59822,4.71659,4.1858,3.86829,3.70044,3.65332,1.0,0.0,0.0,1
0.0141323,-0.336004,11.2125,-4.06284E-4,1385.15,7.34863,7.48004,7.85814,8.54785,9.69008,11.5832,14.9331,21.783,40.8971,200.0,20.427,10.3769,7.15581,5.59717,4.71552,4.18466,3.86736,3.69958,3.65234,1.0,0.0,0.0,1
0.0141061,-0.336182,11.6329,9.96934E-4,1433.87,7.34973,7.48111,7.85922,8.5489,9.69098,11.5841,14.934,21.7825,40.8929,200.0,20.4286,10.3747,7.15429,5.59578,4.71437,4.18355,3.86629,3.69873,3.65137,1.0,0.0,0.0,1
0.0140513,-0.336359,12.0583,9.09414E-4,1481.14,7.35071,7.48202,7.85984,8.5498,9.69159,11.5847,14.9339,21.7798,40.8836,200.0,20.4346,10.3744,7.15322,5.59511,4.71351,4.18275,3.86547,3.69775,3.65039,1.0,0.0,0.0,1
0.0139959,-0.336559,12.4688,2.15313E-4,1522.9,7.35168,7.48306,7.86087,8.55062,9.69272,11.5854,14.9342,21.7774,40.8755,200.0,20.4391,10.373,7.15177,5.59359,4.71223,4.18156,3.86422,3.69656,3.64929,1.0,0.0,0.0,1
0.0139826,-0.336781,12.91,0.00237429,1572.22,7.35303,7.48424,7.86228,8.55202,9.69424,11.5872,14.936,21.778,40.8766,200.0,20.437,10.3698,7.14974,5.5916,4.71082,4.1802,3.8631,3.69526,3.64807,1.0,0.0,0.0,1
0.0138996,-0.337025,13.3432,-2.81619E-4,1613.5,7.35437,7.48553,7.86345,8.55318,9.69508,11.5879,14.9361,21.7744,40.8633,200.0,20.445,10.3686,7.14814,5.59019,4.70942,4.17897,3.86176,3.69388,3.64673,1.0,0.0,0.0,1
0.0138381,-0.337269,13.7623,-4.99513E-4,1703.63,7.35559,7.48675,7.86459,8.55428,9.69616,11.5887,14.9364,21.7719,40.8532,200.0,20.4493,10.367,7.14625,5.58886,4.70815,4.17765,3.86057,3.69283,3.64539,1.0,0.0,0.0,1
