angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.0178755,-0.334517,4.33905,0.00148059,942.478,7.34094,7.47717,7.86053,8.55749,9.71069,11.6241,15.0196,22.002,41.6814,200.0,19.9934,10.294,7.12612,5.58533,4.71177,4.1854,3.87109,3.70569,3.66077,1.0,0.0,0.0,1
0.0178993,-0.334672,4.71707,0.00210888,942.478,7.3418,7.47803,7.8615,8.55852,9.71218,11.6257,15.0215,22.0052,41.6898,200.0,19.9869,10.2909,7.1242,5.58395,4.71056,4.18437,3.87012,3.70471,3.65991,1.0,0.0,0.0,1
0.0178612,-0.33485,5.09549,-0.0017125,942.478,7.3429,7.479,7.86235,8.55963,9.71298,11.6265,15.0225,22.0048,41.6858,200.0,19.9858,10.2889,7.12241,5.58278,4.70945,4.18326,3.86914,3.70374,3.65894,1.0,0.0,0.0,1
0.0177997,-0.33505,5.47402,-0.00177917,942.478,7.34399,7.47998,7.86337,8.56046,9.71398,11.6272,15.0228,22.0033,41.6768,200.0,19.9882,10.2882,7.12142,5.58147,4.70835,4.18227,3.86804,3.70264,3.65784,1.0,0.0,0.0,1
0.0177973,-0.335272,5.85251,0.0015901,942.478,7.34521,7.48132,7.86457,8.56192,9.71553,11.6291,15.0254,22.006,41.6817,200.0,19.9834,10.2842,7.11893,5.57952,4.70674,4.18083,3.8667,3.70154,3.65649,1.0,0.0,0.0,1
0.017814,-0.335494,6.23113,0.00149565,942.478,7.34644,7.48254,7.86618,8.56345,9.71718,11.6313,15.028,22.0092,41.6903,200.0,19.9757,10.2802,7.11623,5.57776,4.705,4.17945,3.86548,3.70032,3.65527,1.0,0.0,0.0,1
0.0177696,-0.335738,6.60974,-0.00155338,942.478,7.34766,7.48389,7.86754,8.56474,9.71852,11.6327,15.0293,22.01,41.6856,200.0,19.9742,10.2784,7.11419,5.57577,4.70338,4.17782,3.86401,3.69897,3.65405,1.0,0.0,0.0,1
0.0177048,-0.335982,6.98848,-0.00131141,942.478,7.34912,7.48524,7.86876,8.56625,9.71994,11.6342,15.0299,22.0091,41.6787,200.0,19.9759,10.2762,7.11217,5.57407,4.70186,4.17652,3.86267,3.69751,3.65271,1.0,0.0,0.0,1
0.0176967,-0.336048,7.36726,0.00148065,942.478,7.34937,7.48547,7.86911,8.56648,9.72048,11.6345,15.0304,22.0079,41.6773,200.0,19.9778,10.2753,7.1119,5.57356,4.70155,4.17598,3.8623,3.69714,3.65234,1.0,0.0,0.0,1
0.0177053,-0.336093,7.74765,0.00111496,985.55,7.34973,7.48577,7.86924,8.56691,9.72065,11.6349,15.0305,22.0078,41.678,200.0,19.9774,10.2747,7.11162,5.57316,4.70135,4.17574,3.86201,3.6969,3.6521,1.0,0.0,0.0,1
0.0176557,-0.336137,8.13479,-0.00135488,1034.16,7.34985,7.48593,7.86933,8.56669,9.72053,11.6345,15.0298,22.0042,41.6664,200.0,19.9831,10.2751,7.11193,5.57313,4.70104,4.17565,3.86169,3.69678,3.65186,1.0,0.0,0.0,1
0.017587,-0.336204,8.52859,-9.36868E-4,1080.94,7.35022,7.48621,7.86966,8.56664,9.72039,11.6339,15.0279,22.0,41.6517,200.0,19.9918,10.2767,7.11193,5.57331,4.70087,4.17545,3.86156,3.69629,3.65149,1.0,0.0,0.0,1
0.0175722,-0.33627,8.92604,0.00131887,1127.92,7.35071,7.48652,7.86996,8.56708,9.72074,11.6343,15.0283,21.9985,41.6478,200.0,19.9942,10.276,7.11152,5.57271,4.70065,4.17509,3.86137,3.69592,3.651,1.0,0.0,0.0,1
0.0175718,-0.336381,9.32695,8.49338E-4,1174.06,7.35132,7.48713,7.87056,8.56769,9.72164,11.635,15.0289,21.999,41.6502,200.0,19.9941,10.2741,7.11,5.5717,4.69976,4.17435,3.86057,3.69543,3.65039,1.0,0.0,0.0,1
0.0175141,-0.33647,9.73108,-0.00176492,1220.83,7.35168,7.4877,7.87087,8.56802,9.72149,11.6348,15.0283,21.9945,41.6363,200.0,20.0008,10.2753,7.11021,5.57148,4.69957,4.17413,3.8602,3.69495,3.6499,1.0,0.0,0.0,1
0.0174745,-0.336603,10.1393,-2.9138E-4,1262.3,7.35254,7.48829,7.87169,8.56871,9.72228,11.6354,15.0283,21.9926,41.6295,200.0,20.0036,10.2748,7.10921,5.57057,4.6986,4.1733,3.85939,3.69434,3.64929,1.0,0.0,0.0,1
0.0174058,-0.336737,10.5524,9.15844E-4,1314.43,7.35315,7.48894,7.87206,8.56931,9.72264,11.6355,15.0278,21.989,41.6173,200.0,20.0111,10.2738,7.10862,5.56995,4.69775,4.17245,3.85871,3.6936,3.64844,1.0,0.0,0.0,1
0.0174163,-0.336892,10.9647,0.00333337,1362.06,7.354,7.48998,7.8731,8.57018,9.72377,11.6371,15.0291,21.9903,41.6217,200.0,20.0075,10.2718,7.10679,5.56838,4.69674,4.1716,3.85777,3.69263,3.64771,1.0,0.0,0.0,1
0.0173391,-0.337069,11.3835,0.00115533,1402.11,7.35498,7.49086,7.87403,8.57099,9.72441,11.6373,15.029,21.9866,41.6072,200.0,20.0136,10.2711,7.10604,5.56756,4.69577,4.17043,3.85692,3.69177,3.64661,1.0,0.0,0.0,1
0.017299,-0.337225,11.8063,0.00248166,1454.0,7.35571,7.49156,7.87469,8.57167,9.72499,11.6376,15.0286,21.9841,41.6001,200.0,20.0174,10.2701,7.10487,5.56674,4.69481,4.16972,3.85608,3.6908,3.64575,1.0,0.0,0.0,1
0.0172518,-0.337425,12.2298,0.00209314,1500.04,7.35693,7.49263,7.87573,8.57275,9.72593,11.6387,15.0296,21.9826,41.594,200.0,20.0203,10.2688,7.10358,5.5652,4.69364,4.16859,3.85494,3.6897,3.64465,1.0,0.0,0.0,1
0.0171869,-0.337646,12.6594,6.59203E-4,1541.21,7.35815,7.49368,7.87695,8.57371,9.72703,11.6394,15.0297,21.9799,41.5831,200.0,20.0254,10.2673,7.10178,5.5637,4.69238,4.16737,3.85359,3.68854,3.64343,1.0,0.0,0.0,1
0.0171807,-0.337868,13.0865,0.00228517,1595.32,7.35938,7.49498,7.87816,8.57523,9.72886,11.6415,15.0312,21.9803,41.5856,200.0,20.0232,10.2642,7.09943,5.56183,4.69076,4.166,3.85236,3.68739,3.64233,1.0,0.0,0.0,1
0.0171054,-0.338113,13.5238,-0.00101285,1634.68,7.3606,7.49607,7.87916,8.57627,9.72971,11.6421,15.0316,21.977,41.5733,200.0,20.0297,10.2637,7.09769,5.56041,4.68971,4.16461,3.85132,3.68609,3.64099,1.0,0.0,0.0,1
0.0170391,-0.338357,13.9495,-0.00145377,1723.34,7.36194,7.49747,7.88036,8.57741,9.73069,11.6432,15.0318,21.9745,41.5629,200.0,20.0331,10.2618,7.09621,5.55902,4.68814,4.16308,3.84983,3.68473,3.63953,1.0,0.0,0.0,1
0.0170191,-0.338623,14.3971,2.38271E-4,1762.78,7.36353,7.49895,7.88188,8.57917,9.73224,11.6449,15.0338,21.9747,41.5634,200.0,20.0324,10.2585,7.09379,5.55696,4.6864,4.16166,3.84831,3.68324,3.63818,1.0,0.0,0.0,1
0.0169361,-0.338912,14.8433,1.17791E-4,1814.18,7.36517,7.50031,7.88345,8.58044,9.73376,11.646,15.0343,21.9717,41.5506,200.0,20.0385,10.2565,7.09171,5.55511,4.6846,4.15993,3.84666,3.68175,3.63647,1.0,0.0,0.0,1
0.0168856,-0.339222,15.2918,-2.39951E-4,1871.29,7.36682,7.50208,7.8849,8.58215,9.73544,11.6479,15.0358,21.9705,41.5453,200.0,20.0398,10.2536,7.08921,5.55271,4.68267,4.15808,3.84497,3.68005,3.63485,1.0,0.0,0.0,1
0.0168374,-0.339533,15.7484,-2.34887E-4,1908.72,7.36853,7.50366,7.88684,8.58377,9.73731,11.6496,15.0375,21.9703,41.5422,200.0,20.0393,10.2501,7.08621,5.55037,4.68044,4.15637,3.84326,3.67847,3.63306,1.0,0.0,0.0,1
