angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.0089286,-0.333363,3.04208E-4,0.00128985,9583.95,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,1.0,0.0,0.22359375655651093,1
0.0089286,-0.333363,3.04208E-4,0.00128985,9583.95,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,1.0,0.0,0.22359375655651093,1
0.0089286,-0.333363,3.04208E-4,0.00128985,9583.95,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,1.0,0.0,0.22359375655651093,1
0.0089286,-0.333363,3.04208E-4,0.00128985,9583.95,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,1.0,0.0,0.22359375655651093,1
0.0089286,-0.333363,3.04208E-4,0.00128985,9583.95,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,1.0,0.0,0.22359375655651093,1
0.0089286,-0.333363,3.04208E-4,0.00128985,9583.95,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,1.0,0.0,0.22359375655651093,1
0.0089286,-0.333363,3.04208E-4,0.00128985,9583.95,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,1.0,0.0,0.22359375655651093,1
0.00944788,-0.333363,0.00849701,0.00337248,9583.95,7.33374,7.61045,8.50773,10.4436,14.7884,21.4965,27.9133,39.9082,70.9256,200.0,49.4654,21.0471,13.9351,10.5476,7.24103,5.1428,4.21254,3.78674,3.66663,1.0,0.0,0.22425495088100433,1
0.00960476,-0.333363,0.166655,-0.0297437,956.343,7.33386,7.61067,8.50847,10.4454,14.7925,21.5058,27.9279,39.9387,71.0282,200.0,49.3432,21.0266,13.9272,10.5433,7.23916,5.142,4.21213,3.7865,3.66663,1.0,0.0,0.22445468604564667,1
0.00965816,-0.333363,0.165873,-0.0312496,971.761,7.33386,7.6109,8.50883,10.446,14.7937,21.5089,27.9329,39.95,71.0618,200.0,49.3016,21.0195,13.9248,10.5414,7.23823,5.14169,4.21196,3.7865,3.66675,1.0,0.0,0.224522665143013,1
0.00974828,-0.333385,0.163977,-0.0252517,987.193,7.33398,7.61126,8.50948,10.447,14.7962,21.5142,27.942,39.968,71.1213,200.0,49.2287,21.0077,13.9197,10.5385,7.23725,5.14108,4.2116,3.78625,3.6665,1.0,0.0,0.22465141117572784,1
0.00985748,-0.333385,0.163017,-0.0246625,1002.64,7.33398,7.61154,8.5099,10.4481,14.7993,21.5204,27.9525,39.9901,71.1898,200.0,49.1462,20.995,13.9134,10.5357,7.23584,5.14053,4.21137,3.78613,3.6665,1.0,0.0,0.22479046881198883,1
0.00997192,-0.333385,0.161536,-0.0204839,1018.09,7.33386,7.61181,8.51065,10.4493,14.8022,21.527,27.9632,40.0127,71.2641,200.0,49.0614,20.9789,13.9075,10.5321,7.23421,5.13986,4.21118,3.78613,3.6665,1.0,0.0,0.22493617236614227,1
0.0100949,-0.333385,0.160727,-0.021361,1033.55,7.33398,7.61204,8.51102,10.4507,14.8051,21.534,27.9753,40.0373,71.3425,200.0,48.9629,20.9631,13.9014,10.5288,7.2328,5.13932,4.21098,3.78601,3.6665,1.0,0.0,0.22509276866912842,1
