angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.00975019,-0.335227,11.0824,0.00170163,1371.49,7.34412,7.46966,7.84056,8.521,9.64837,11.5154,14.8117,21.5192,39.9789,200.0,21.0027,10.5128,7.21817,5.63252,4.73815,4.19986,3.87787,3.70654,3.65637,1.0,0.0,0.0,1
0.00971061,-0.335383,11.4569,-5.69437E-4,1412.68,7.34497,7.47043,7.84156,8.52176,9.64913,11.5161,14.8116,21.5181,39.9736,200.0,21.0061,10.5118,7.21681,5.63158,4.73731,4.19904,3.87696,3.70581,3.65564,1.0,0.0,0.0,1
0.009641,-0.335582,11.8594,-8.64295E-4,1466.1,7.34607,7.47158,7.84246,8.52267,9.64997,11.5167,14.812,21.5147,39.9631,200.0,21.0134,10.511,7.21552,5.63028,4.73602,4.19793,3.87591,3.70471,3.65442,1.0,0.0,0.0,1
0.00963718,-0.335738,12.2583,6.79989E-4,1503.77,7.34692,7.47235,7.84335,8.52355,9.6508,11.5177,14.8127,21.5148,39.9628,200.0,21.0136,10.5089,7.21387,5.62913,4.73515,4.19711,3.87512,3.70381,3.65356,1.0,0.0,0.0,1
0.00959331,-0.335938,12.6588,1.33773E-4,1538.61,7.3479,7.47328,7.84439,8.52453,9.65195,11.5187,14.8138,21.5139,39.9566,200.0,21.0169,10.5075,7.2125,5.62785,4.73368,4.19592,3.87383,3.70259,3.65259,1.0,0.0,0.0,1
0.00953371,-0.336137,13.0428,8.43569E-4,1581.96,7.34912,7.47442,7.84522,8.52533,9.65298,11.5197,14.8141,21.5113,39.948,200.0,21.022,10.506,7.21118,5.62646,4.73252,4.19484,3.87286,3.70157,3.65137,1.0,0.0,0.0,1
0.00947363,-0.336359,13.4302,-2.25182E-4,1622.67,7.35034,7.47561,7.84643,8.5266,9.65382,11.5206,14.8147,21.5094,39.9386,200.0,21.0276,10.5052,7.2096,5.62489,4.73139,4.19346,3.87148,3.70041,3.65027,1.0,0.0,0.0,1
0.00940782,-0.336581,13.8189,-0.00156768,1703.55,7.35144,7.47667,7.84745,8.52747,9.65474,11.521,14.8147,21.507,39.9292,200.0,21.0349,10.5035,7.20808,5.62357,4.73027,4.19231,3.87045,3.69935,3.64905,1.0,0.0,0.0,1
0.00938017,-0.336825,14.21,-0.00110037,1749.15,7.35291,7.47797,7.84881,8.52886,9.65627,11.5229,14.8161,21.5073,39.9262,200.0,21.0346,10.5006,7.20573,5.62191,4.72869,4.19092,3.86899,3.69793,3.64771,1.0,0.0,0.0,1
0.00933105,-0.33687,14.6181,3.43505E-4,1785.07,7.35303,7.47827,7.84888,8.52899,9.65596,11.5224,14.8148,21.5025,39.9153,200.0,21.0447,10.5019,7.20646,5.622,4.72835,4.1908,3.86889,3.69775,3.64734,1.0,0.0,0.0,1
0.00930339,-0.336892,15.0343,9.4732E-4,1842.73,7.35327,7.47839,7.8488,8.52894,9.65594,11.5218,14.8139,21.4987,39.9076,200.0,21.0542,10.5024,7.20635,5.62191,4.72834,4.19069,3.86893,3.69772,3.64722,1.0,0.0,0.0,1
0.00924665,-0.336981,15.4582,5.1235E-5,1881.67,7.35376,7.47864,7.84928,8.52912,9.65613,11.5217,14.8128,21.4943,39.896,200.0,21.0651,10.5033,7.20604,5.62148,4.72804,4.19031,3.86841,3.69727,3.64672,1.0,0.0,0.0,1
0.00918752,-0.337025,15.8698,8.32408E-6,1921.74,7.35388,7.47876,7.84942,8.52947,9.65618,11.5214,14.8119,21.49,39.8838,200.0,21.0766,10.5045,7.20626,5.62142,4.72777,4.19006,3.86829,3.69678,3.64661,1.0,0.0,0.0,1
0.00909979,-0.337136,16.2769,-4.58743E-4,1982.31,7.35449,7.47937,7.84973,8.52947,9.65607,11.5209,14.81,21.4836,39.8662,200.0,21.0908,10.5053,7.20613,5.62118,4.72741,4.18958,3.86768,3.69629,3.64587,1.0,0.0,0.0,1
0.00903398,-0.337225,16.691,-4.85225E-4,2020.53,7.3551,7.47986,7.85009,8.52968,9.65605,11.5203,14.8089,21.4789,39.8532,200.0,21.1025,10.5063,7.2061,5.6208,4.72697,4.18921,3.86731,3.6958,3.64539,1.0,0.0,0.0,1
0.00895864,-0.337336,17.098,-1.60521E-4,2069.36,7.35559,7.48022,7.85061,8.52999,9.65612,11.5201,14.8073,21.4738,39.8386,200.0,21.1157,10.5071,7.20615,5.62042,4.72667,4.1886,3.8667,3.69531,3.64478,1.0,0.0,0.0,1
0.00891191,-0.337447,17.5271,-2.79462E-4,2126.93,7.3562,7.48083,7.85117,8.53063,9.65664,11.5206,14.8072,21.4704,39.8303,200.0,21.1256,10.5072,7.20548,5.61952,4.72586,4.18799,3.86609,3.6947,3.64417,1.0,0.0,0.0,1
0.00885231,-0.33758,17.9736,2.68914E-4,2163.79,7.35693,7.48145,7.85168,8.53115,9.657,11.5207,14.8064,21.4659,39.82,200.0,21.137,10.507,7.20481,5.61905,4.72517,4.18738,3.86548,3.69409,3.64355,1.0,0.0,0.0,1
0.00879747,-0.337713,18.4186,5.25938E-4,2224.14,7.35754,7.48218,7.85225,8.53166,9.65762,11.5209,14.8063,21.4623,39.8104,200.0,21.1466,10.507,7.20388,5.61802,4.72437,4.1865,3.86475,3.69324,3.6427,1.0,0.0,0.0,1
0.00871927,-0.337868,18.8849,3.91949E-4,2277.5,7.35864,7.48291,7.85295,8.53225,9.65778,11.5205,14.8052,21.4566,39.7962,200.0,21.1601,10.5074,7.20353,5.61756,4.72366,4.1859,3.86401,3.69263,3.64197,1.0,0.0,0.0,1
0.00864298,-0.338046,19.3483,1.25361E-4,2326.04,7.35962,7.48376,7.85374,8.53294,9.65843,11.521,14.8045,21.4522,39.7836,200.0,21.1733,10.5066,7.20244,5.61657,4.72281,4.18491,3.86304,3.69165,3.64087,1.0,0.0,0.0,1
0.00855047,-0.338246,19.8126,-9.32027E-5,2396.16,7.3606,7.48474,7.85468,8.53361,9.65884,11.5211,14.8037,21.4463,39.7684,200.0,21.1887,10.5071,7.20176,5.61568,4.72175,4.18392,3.86206,3.69043,3.63977,1.0,0.0,0.0,1
0.00846941,-0.338445,20.293,-1.82944E-4,2449.55,7.36169,7.48584,7.85549,8.53456,9.65954,11.5215,14.8034,21.4418,39.7554,200.0,21.203,10.5065,7.20079,5.61456,4.72065,4.18295,3.86084,3.68933,3.63867,1.0,0.0,0.0,1
0.00838596,-0.338645,20.7796,-2.07342E-4,2513.76,7.36279,7.48682,7.85655,8.53536,9.66,11.5217,14.8025,21.4364,39.7416,200.0,21.2173,10.5065,7.1996,5.61349,4.7196,4.18188,3.85986,3.68835,3.63757,1.0,0.0,0.0,1
0.008313,-0.338889,21.2875,-3.0098E-4,2581.17,7.36426,7.48811,7.85761,8.53653,9.66116,11.5227,14.8025,21.4319,39.731,200.0,21.229,10.5054,7.19824,5.61207,4.71803,4.18039,3.85852,3.68701,3.63635,1.0,0.0,0.0,1
0.00823766,-0.339134,21.8156,-9.1298E-5,2641.09,7.36548,7.48926,7.85891,8.53777,9.66235,11.5236,14.8026,21.428,39.7204,200.0,21.2401,10.5037,7.19616,5.61021,4.71652,4.17909,3.85727,3.68567,3.63489,1.0,0.0,0.0,1
0.0081628,-0.339378,22.3559,-7.82089E-6,2714.98,7.36682,7.49063,7.86011,8.53864,9.6636,11.5242,14.8026,21.4232,39.7098,200.0,21.2537,10.5031,7.19495,5.60869,4.71525,4.17769,3.85583,3.68445,3.63354,1.0,0.0,0.0,1
0.0080784,-0.339644,22.9113,1.41623E-4,2782.94,7.36816,7.49199,7.86138,8.5398,9.66462,11.5251,14.8024,21.4183,39.6976,200.0,21.2686,10.502,7.19317,5.60731,4.71359,4.17626,3.85448,3.68286,3.63196,1.0,0.0,0.0,1
0.00799114,-0.339955,23.4779,1.664E-4,2856.97,7.37,7.4935,7.86279,8.54135,9.66611,11.5261,14.8025,21.4131,39.6869,200.0,21.2833,10.5001,7.19112,5.60515,4.71192,4.17447,3.8528,3.68127,3.63037,1.0,0.0,0.0,1
